06-11-2024 09:38:05	39.4961	28.1661	7	ML	1.3	Bigadiç (Balýkesir)	642422	Detay	S-File	ISF
06-11-2024 09:36:13	39.5028	28.1628	7	ML	1.1	Bigadiç (Balýkesir)	642421	Detay	S-File	ISF
06-11-2024 09:33:57	38.0369	38.5786	7	ML	1.0	Sincik (Adýyaman)	642426	Detay	S-File	ISF
06-11-2024 09:30:58	38.3517	38.7292	10.46	ML	1.3	Kale (Malatya)	642425	Detay	S-File	ISF
06-11-2024 09:23:24	39.2625	34.1247	7	ML	0.6	Merkez (Kýrþehir)	642430	Detay	S-File	ISF
06-11-2024 09:16:40	38.535	28.5183	6.78	ML	1.0	Kula (Manisa)	642431	Detay	S-File	ISF
06-11-2024 09:04:03	36.5306	38.6644	5.2	ML	1.7	Ayn el-Arab, Halep (Suriye) - [21.93 km] Akçakale (Þanlýurfa)	642419	Detay	S-File	ISF
06-11-2024 08:44:46	36.3778	41.9736	34.5	ML	3.5	Sinjar, Ninova (Irak) - [85.91 km] Ýdil (Þýrnak)	642418	Detay	S-File	ISF
06-11-2024 08:40:24	39.7872	29.62	28.97	ML	1.1	Domaniç (Kütahya)	642420	Detay	S-File	ISF
06-11-2024 08:39:14	37.9975	36.6589	6.96	ML	2.4	Göksun (Kahramanmaraþ)	642415	Detay	S-File	ISF
06-11-2024 08:32:09	38.1594	29.3386	7	ML	1.4	Çal (Denizli)	642417	Detay	S-File	ISF
06-11-2024 08:20:47	38.2725	38.8319	6.92	ML	1.3	Pütürge (Malatya)	642414	Detay	S-File	ISF
06-11-2024 08:15:30	38.0708	37.9558	14.74	ML	1.4	Doðanþehir (Malatya)	642413	Detay	S-File	ISF
06-11-2024 08:09:51	39.6767	29.4744	6.95	ML	1.5	Tavþanlý (Kütahya)	642412	Detay	S-File	ISF
06-11-2024 08:02:32	38.8247	37.1583	7	ML	1.9	Gürün (Sivas)	642411	Detay	S-File	ISF
06-11-2024 08:00:11	39.4042	26.2942	7	ML	1.6	Ege Denizi - [10.35 km] Ayvacýk (Çanakkale)	642410	Detay	S-File	ISF
06-11-2024 07:55:31	40.6558	33.0103	17.8	ML	2.0	Orta (Çankýrý)	642416	Detay	S-File	ISF
06-11-2024 07:33:54	38.8292	37.3569	7	ML	1.7	Gürün (Sivas)	642408	Detay	S-File	ISF
06-11-2024 07:15:45	38.2061	38.6425	7	ML	1.2	Pütürge (Malatya)	642409	Detay	S-File	ISF
06-11-2024 05:43:42	38.1675	38.4631	6.99	ML	1.5	Battalgazi (Malatya)	642406	Detay	S-File	ISF
06-11-2024 05:40:35	38.1375	38.5503	6.96	ML	1.8	Sincik (Adýyaman)	642405	Detay	S-File	ISF
06-11-2024 05:32:20	37.4658	37.1772	5.06	ML	2.6	Dulkadiroðlu (Kahramanmaraþ)	642407	Detay	S-File	ISF
06-11-2024 05:07:06	36.6539	31.8261	94.8	ML	1.8	Alanya (Antalya)	642403	Detay	S-File	ISF
06-11-2024 05:00:27	38.2719	38.8431	7	ML	1.1	Pütürge (Malatya)	642404	Detay	S-File	ISF
06-11-2024 04:43:30	37.6153	35.8639	7	ML	1.5	Kozan (Adana)	642402	Detay	S-File	ISF
06-11-2024 04:40:29	40.5578	34.4211	6.98	ML	1.1	Uðurludað (Çorum)	642401	Detay	S-File	ISF
06-11-2024 04:37:19	39.505	27.9122	6.22	ML	1.7	Altýeylül (Balýkesir)	642400	Detay	S-File	ISF
06-11-2024 04:24:21	39.5153	27.9103	11.81	ML	2.2	Altýeylül (Balýkesir)	642394	Detay	S-File	ISF
06-11-2024 04:09:24	37.885	29.1261	9.62	ML	1.2	Pamukkale (Denizli)	642396	Detay	S-File	ISF
06-11-2024 04:03:53	37.0022	28.5375	7	ML	1.8	Köyceðiz (Muðla)	642395	Detay	S-File	ISF
06-11-2024 03:28:18	38.3467	38.8703	6.97	ML	1.0	Kale (Malatya)	642386	Detay	S-File	ISF
06-11-2024 03:07:28	37.9697	27.4006	7.03	ML	1.1	Selçuk (Ýzmir)	642388	Detay	S-File	ISF
06-11-2024 03:01:08	38.2717	38.6739	11.52	ML	1.1	Battalgazi (Malatya)	642385	Detay	S-File	ISF
06-11-2024 02:59:54	38.4292	30.6006	7	ML	1.3	Þuhut (Afyonkarahisar)	642387	Detay	S-File	ISF
06-11-2024 02:48:51	40.0411	40.1289	11.06	ML	1.8	Otlukbeli (Erzincan)	642380	Detay	S-File	ISF
06-11-2024 02:41:34	35.375	27.5203	13.92	ML	2.4	Akdeniz - [146.55 km] Datça (Muðla)	642381	Detay	S-File	ISF
06-11-2024 02:07:19	36.3906	30.0508	7.03	ML	1.2	Finike (Antalya)	642376	Detay	S-File	ISF
06-11-2024 02:04:48	36.0111	30.0511	7.2	ML	1.1	Akdeniz - [25.47 km] Demre (Antalya)	642377	Detay	S-File	ISF
06-11-2024 01:54:24	38.6225	43.0236	9.83	ML	1.4	Van Gölü - [15.59 km] Tuþba (Van)	642374	Detay	S-File	ISF
06-11-2024 01:33:25	37.7967	27.2531	7	ML	1.5	Ege Denizi - Kuþadasý Körfezi - [02.30 km] Kuþadasý (Aydýn)	642375	Detay	S-File	ISF
06-11-2024 01:27:09	38.3397	38.7978	10.59	ML	1.1	Kale (Malatya)	642364	Detay	S-File	ISF
06-11-2024 01:26:54	38.3839	38.8722	7	ML	1.0	Kale (Malatya)	642363	Detay	S-File	ISF
06-11-2024 01:09:10	37.9869	36.5031	7.02	ML	1.2	Göksun (Kahramanmaraþ)	642362	Detay	S-File	ISF
06-11-2024 01:02:05	38.6319	43.0203	7	ML	2.0	Van Gölü - [15.49 km] Tuþba (Van)	642365	Detay	S-File	ISF
06-11-2024 00:56:08	38.4033	26.6981	6.99	ML	1.7	Urla (Ýzmir)	642398	Detay	S-File	ISF
06-11-2024 00:53:43	38.7847	37.9708	12.85	ML	1.4	Hekimhan (Malatya)	642399	Detay	S-File	ISF
06-11-2024 00:38:40	37.8828	26.9008	7.53	ML	1.7	Ege Denizi - [21.06 km] Seferihisar (Ýzmir)	642397	Detay	S-File	ISF
